Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QV,Value of Agricultural Production,554,New Zealand,57,Gross Production Value (current thousand US$),1355.01,Blueberries,2009,2009,1000 USD,17203,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2000,2000,1000 USD,13059,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2001,2001,1000 USD,14348,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2002,2002,1000 USD,18706,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2003,2003,1000 USD,18886,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2004,2004,1000 USD,17412,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2005,2005,1000 USD,24118,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2006,2006,1000 USD,22108,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2007,2007,1000 USD,22249,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2008,2008,1000 USD,19589,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2009,2009,1000 USD,23507,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2010,2010,1000 USD,23083,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2011,2011,1000 USD,22887,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2012,2012,1000 USD,22636,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2013,2013,1000 USD,24237,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2014,2014,1000 USD,26119,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2015,2015,1000 USD,26228,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2016,2016,1000 USD,26754,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2017,2017,1000 USD,26631,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2018,2018,1000 USD,29108,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2019,2019,1000 USD,32104,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2020,2020,1000 USD,32252,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2021,2021,1000 USD,32082,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2022,2022,1000 USD,33212,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1355.01,Blueberries,2023,2023,1000 USD,33202,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2000,2000,1000 Int$,464,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2001,2001,1000 Int$,464,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2002,2002,1000 Int$,464,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2003,2003,1000 Int$,464,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2004,2004,1000 Int$,463,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2005,2005,1000 Int$,345,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2006,2006,1000 Int$,334,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2007,2007,1000 Int$,321,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2008,2008,1000 Int$,309,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2009,2009,1000 Int$,297,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2010,2010,1000 Int$,284,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2011,2011,1000 Int$,272,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2012,2012,1000 Int$,262,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2013,2013,1000 Int$,257,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2014,2014,1000 Int$,251,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2015,2015,1000 Int$,264,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2016,2016,1000 Int$,257,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2017,2017,1000 Int$,254,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2018,2018,1000 Int$,250,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2019,2019,1000 Int$,246,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2020,2020,1000 Int$,250,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2021,2021,1000 Int$,249,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2022,2022,1000 Int$,248,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,152,Gross Production Value (constant 2014-2016 thousand I$),1243,"Broad beans and horse beans, green",2023,2023,1000 Int$,249,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2000,2000,1000 SLC,1596,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2001,2001,1000 SLC,1596,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2002,2002,1000 SLC,1596,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2003,2003,1000 SLC,1596,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2004,2004,1000 SLC,1594,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2005,2005,1000 SLC,1186,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2006,2006,1000 SLC,1148,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2007,2007,1000 SLC,1105,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2008,2008,1000 SLC,1063,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2009,2009,1000 SLC,1021,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2010,2010,1000 SLC,978,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2011,2011,1000 SLC,936,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2012,2012,1000 SLC,901,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2013,2013,1000 SLC,883,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2014,2014,1000 SLC,863,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2015,2015,1000 SLC,909,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2016,2016,1000 SLC,885,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2017,2017,1000 SLC,873,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2018,2018,1000 SLC,860,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2019,2019,1000 SLC,845,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2020,2020,1000 SLC,859,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2021,2021,1000 SLC,855,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2022,2022,1000 SLC,853,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,55,Gross Production Value (constant 2014-2016 thousand SLC),1243,"Broad beans and horse beans, green",2023,2023,1000 SLC,856,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1243,"Broad beans and horse beans, green",2000,2000,1000 USD,1189,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1243,"Broad beans and horse beans, green",2001,2001,1000 USD,1189,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1243,"Broad beans and horse beans, green",2002,2002,1000 USD,1189,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1243,"Broad beans and horse beans, green",2003,2003,1000 USD,1189,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1243,"Broad beans and horse beans, green",2004,2004,1000 USD,1187,E,Estimated value
QV,Value of Agricultural Production,554,New Zealand,58,Gross Production Value (constant 2014-2016 thousand US$),1243,"Broad beans and horse beans, green",2005,2005,1000 USD,884,E,Estimated value
