Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2010,2010,ha,1192,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2010,2010,t,20135.8,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2011,2011,ha,1231,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2011,2011,t,20312.46,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2012,2012,ha,1300,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2012,2012,t,20500,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2013,2013,ha,1321,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2013,2013,t,20679.1,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2014,2014,ha,1363,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2014,2014,t,20894.16,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2015,2015,ha,1407,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2015,2015,t,21092.09,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2016,2016,ha,1364,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2016,2016,t,21284.75,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2017,2017,ha,1409,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2017,2017,t,21495.75,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2018,2018,ha,1393,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2018,2018,t,21675.43,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2019,2019,ha,1416,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2019,2019,t,21868.43,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,1406,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2020,2020,t,22068.01,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2021,2021,ha,1405,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2021,2021,t,22195.62,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2022,2022,ha,1409,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2022,2022,t,22374.26,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2023,2023,ha,1407,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1359.9,"Other fruits, n.e.c.",2023,2023,t,22548.4,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2000,2000,t,1000,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2001,2001,t,1359.17,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2002,2002,t,1779.4,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2003,2003,t,2318.76,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2004,2004,t,3100,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2005,2005,t,3500,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2006,2006,t,5100,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2007,2007,t,4900,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2008,2008,t,4777.97,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2009,2009,t,4743.65,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2010,2010,t,4702.35,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2011,2011,t,4500,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2012,2012,t,4808.84,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2013,2013,t,4950.53,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2014,2014,t,5096.9,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2015,2015,t,5318.58,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2016,2016,t,5122.01,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2017,2017,t,5054.95,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2018,2018,t,5011.69,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2019,2019,t,4997.52,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2020,2020,t,5235.58,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2021,2021,t,5273.63,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2022,2022,t,5312.48,I,Imputed value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,21119.9,"Other meat of mammals, fresh or chilled",2023,2023,t,5234.11,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2000,2000,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2000,2000,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2001,2001,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2001,2001,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2002,2002,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2002,2002,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2003,2003,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2003,2003,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2004,2004,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2004,2004,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2005,2005,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2005,2005,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2006,2006,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2006,2006,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2007,2007,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2007,2007,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2008,2008,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2008,2008,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2009,2009,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2009,2009,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2010,2010,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2010,2010,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2011,2011,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2011,2011,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2012,2012,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2012,2012,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2013,2013,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2013,2013,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2014,2014,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2014,2014,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2015,2015,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2015,2015,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2016,2016,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2016,2016,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2017,2017,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2017,2017,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2018,2018,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2018,2018,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2019,2019,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2019,2019,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2020,2020,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2020,2020,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2021,2021,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2021,2021,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2022,2022,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2022,2022,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1709.9,Other pulses n.e.c.,2023,2023,ha,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5510,Production,1709.9,Other pulses n.e.c.,2023,2023,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1349.2,Other stone fruits,2000,2000,ha,90,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1349.2,Other stone fruits,2000,2000,t,2100,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1349.2,Other stone fruits,2001,2001,ha,90,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1349.2,Other stone fruits,2001,2001,t,2100,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1349.2,Other stone fruits,2002,2002,ha,95,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1349.2,Other stone fruits,2002,2002,t,2200,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1349.2,Other stone fruits,2003,2003,ha,95,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1349.2,Other stone fruits,2003,2003,t,2200,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1349.2,Other stone fruits,2004,2004,ha,95,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1349.2,Other stone fruits,2004,2004,t,2200,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1349.2,Other stone fruits,2005,2005,ha,95,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1349.2,Other stone fruits,2005,2005,t,2200,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5312,Area harvested,1349.2,Other stone fruits,2006,2006,ha,100,E,Estimated value,
QCL,Crops and livestock products,554,New Zealand,5510,Production,1349.2,Other stone fruits,2006,2006,t,2300,E,Estimated value,
